date,label,market_cap,asset_type,source,confidence,sector,region,rank
2021-08-01,HDFC Bank Limited,2272429727.3014345,company,yfinance + FX,Medium,Financials,Asia,18
2022-05-01,HDFC Bank Limited,1670588544.2354305,company,yfinance + FX,Medium,Financials,Asia,17
2023-01-01,HDFC Bank Limited,1997607665.842856,company,yfinance + FX,Medium,Financials,Asia,18
2023-10-01,HDFC Bank Limited,1712284439.5857434,company,yfinance + FX,Medium,Financials,Asia,17
2024-09-01,HDFC Bank Limited,1886567126.927897,company,yfinance + FX,Medium,Financials,Asia,18
2024-12-01,HDFC Bank Limited,1925770056.7502089,company,yfinance + FX,Medium,Financials,Asia,17
2025-06-01,HDFC Bank Limited,2312069988.0689235,company,yfinance + FX,Medium,Financials,Asia,17
2026-02-01,HDFC Bank Limited,1944874196.960564,company,yfinance + FX,Medium,Financials,Asia,18
2016-01-01,JPMorgan Chase & Co.,121892871206.43327,company,yfinance + FX,Medium,Financials,North America,12
2016-02-01,JPMorgan Chase & Co.,116110986649.85512,company,yfinance + FX,Medium,Financials,North America,12
2016-03-01,JPMorgan Chase & Co.,122133083883.02136,company,yfinance + FX,Medium,Financials,North America,12
2016-04-01,JPMorgan Chase & Co.,130341293432.96576,company,yfinance + FX,Medium,Financials,North America,12
2016-05-01,JPMorgan Chase & Co.,135607021155.05077,company,yfinance + FX,Medium,Financials,North America,8
2016-06-01,JPMorgan Chase & Co.,129104025304.0552,company,yfinance + FX,Medium,Financials,North America,12
2016-07-01,JPMorgan Chase & Co.,132906099779.20483,company,yfinance + FX,Medium,Financials,North America,12
2016-08-01,JPMorgan Chase & Co.,141331805302.38342,company,yfinance + FX,Medium,Financials,North America,12
2016-09-01,JPMorgan Chase & Co.,139426441808.5766,company,yfinance + FX,Medium,Financials,North America,12
2016-10-01,JPMorgan Chase & Co.,145016931966.38107,company,yfinance + FX,Medium,Financials,North America,12
2016-11-01,JPMorgan Chase & Co.,169080587676.73492,company,yfinance + FX,Medium,Financials,North America,11
2016-12-01,JPMorgan Chase & Co.,181987769949.82623,company,yfinance + FX,Medium,Financials,North America,11
2017-01-01,JPMorgan Chase & Co.,178486784389.37378,company,yfinance + FX,Medium,Financials,North America,8
2017-02-01,JPMorgan Chase & Co.,192177384277.31323,company,yfinance + FX,Medium,Financials,North America,12
2017-03-01,JPMorgan Chase & Co.,186281905915.60364,company,yfinance + FX,Medium,Financials,North America,12
2017-04-01,JPMorgan Chase & Co.,184500476030.7646,company,yfinance + FX,Medium,Financials,North America,11
2017-05-01,JPMorgan Chase & Co.,175216175831.41232,company,yfinance + FX,Medium,Financials,North America,13
2017-06-01,JPMorgan Chase & Co.,194945241736.5017,company,yfinance + FX,Medium,Financials,North America,11
2017-07-01,JPMorgan Chase & Co.,195798435022.61163,company,yfinance + FX,Medium,Financials,North America,12
2017-08-01,JPMorgan Chase & Co.,194923821366.76312,company,yfinance + FX,Medium,Financials,North America,12
2017-09-01,JPMorgan Chase & Co.,204831863802.31665,company,yfinance + FX,Medium,Financials,North America,12
2017-10-01,JPMorgan Chase & Co.,215769400895.66132,company,yfinance + FX,Medium,Financials,North America,8
2017-11-01,JPMorgan Chase & Co.,225465173845.89005,company,yfinance + FX,Medium,Financials,North America,12
2017-12-01,JPMorgan Chase & Co.,230685447584.5432,company,yfinance + FX,Medium,Financials,North America,11
2018-01-01,JPMorgan Chase & Co.,249517327167.49863,company,yfinance + FX,Medium,Financials,North America,12
2018-02-01,JPMorgan Chase & Co.,250448609121.38748,company,yfinance + FX,Medium,Financials,North America,12
2018-03-01,JPMorgan Chase & Co.,238457379142.766,company,yfinance + FX,Medium,Financials,North America,12
2018-04-01,JPMorgan Chase & Co.,235876996216.4192,company,yfinance + FX,Medium,Financials,North America,7
2018-05-01,JPMorgan Chase & Co.,233215664457.65015,company,yfinance + FX,Medium,Financials,North America,11
2018-06-01,JPMorgan Chase & Co.,227091516961.546,company,yfinance + FX,Medium,Financials,North America,11
2018-07-01,JPMorgan Chase & Co.,250519948623.67725,company,yfinance + FX,Medium,Financials,North America,8
2018-08-01,JPMorgan Chase & Co.,251070540605.87216,company,yfinance + FX,Medium,Financials,North America,12
2018-09-01,JPMorgan Chase & Co.,247257879406.19757,company,yfinance + FX,Medium,Financials,North America,12
2018-10-01,JPMorgan Chase & Co.,238887370945.2896,company,yfinance + FX,Medium,Financials,North America,11
2018-11-01,JPMorgan Chase & Co.,245348544604.6486,company,yfinance + FX,Medium,Financials,North America,11
2018-12-01,JPMorgan Chase & Co.,215405357493.72577,company,yfinance + FX,Medium,Financials,North America,12
2019-01-01,JPMorgan Chase & Co.,228379990268.26096,company,yfinance + FX,Medium,Financials,North America,13
2019-02-01,JPMorgan Chase & Co.,232147650172.4329,company,yfinance + FX,Medium,Financials,North America,13
2019-03-01,JPMorgan Chase & Co.,225185062901.36432,company,yfinance + FX,Medium,Financials,North America,13
2019-04-01,JPMorgan Chase & Co.,258151979035.0675,company,yfinance + FX,Medium,Financials,North America,11
2019-05-01,JPMorgan Chase & Co.,237510438301.8732,company,yfinance + FX,Medium,Financials,North America,12
2019-06-01,JPMorgan Chase & Co.,250600918032.8236,company,yfinance + FX,Medium,Financials,North America,12
2019-07-01,JPMorgan Chase & Co.,260015221974.7391,company,yfinance + FX,Medium,Financials,North America,13
2019-08-01,JPMorgan Chase & Co.,247995781307.4417,company,yfinance + FX,Medium,Financials,North America,13
2019-09-01,JPMorgan Chase & Co.,265671043231.41003,company,yfinance + FX,Medium,Financials,North America,9
2019-10-01,JPMorgan Chase & Co.,281991904024.7993,company,yfinance + FX,Medium,Financials,North America,12
2019-11-01,JPMorgan Chase & Co.,299814989134.3603,company,yfinance + FX,Medium,Financials,North America,11
2019-12-01,JPMorgan Chase & Co.,317199543100.9159,company,yfinance + FX,Medium,Financials,North America,8
2020-01-01,JPMorgan Chase & Co.,301180295928.6871,company,yfinance + FX,Medium,Financials,North America,13
2020-02-01,JPMorgan Chase & Co.,265900165053.7338,company,yfinance + FX,Medium,Financials,North America,13
2020-03-01,JPMorgan Chase & Co.,206175091771.7352,company,yfinance + FX,Medium,Financials,North America,12
2020-04-01,JPMorgan Chase & Co.,219297197927.5541,company,yfinance + FX,Medium,Financials,North America,14
2020-05-01,JPMorgan Chase & Co.,225162531388.5269,company,yfinance + FX,Medium,Financials,North America,14
2020-06-01,JPMorgan Chase & Co.,217642438355.9818,company,yfinance + FX,Medium,Financials,North America,17
2020-07-01,JPMorgan Chase & Co.,223612239844.9688,company,yfinance + FX,Medium,Financials,North America,18
2020-08-01,JPMorgan Chase & Co.,234085504313.5185,company,yfinance + FX,Medium,Financials,North America,18
2020-09-01,JPMorgan Chase & Co.,224926763284.33417,company,yfinance + FX,Medium,Financials,North America,18
2020-10-01,JPMorgan Chase & Co.,229062232130.9433,company,yfinance + FX,Medium,Financials,North America,17
2020-11-01,JPMorgan Chase & Co.,277972323288.0535,company,yfinance + FX,Medium,Financials,North America,13
2020-12-01,JPMorgan Chase & Co.,299643214641.9706,company,yfinance + FX,Medium,Financials,North America,17
2021-01-01,JPMorgan Chase & Co.,303416306801.2924,company,yfinance + FX,Medium,Financials,North America,18
2021-02-01,JPMorgan Chase & Co.,349540268368.2556,company,yfinance + FX,Medium,Financials,North America,16
2021-03-01,JPMorgan Chase & Co.,361558104051.0769,company,yfinance + FX,Medium,Financials,North America,16
2021-04-01,JPMorgan Chase & Co.,365310845830.3108,company,yfinance + FX,Medium,Financials,North America,15
2021-05-01,JPMorgan Chase & Co.,392380431697.1398,company,yfinance + FX,Medium,Financials,North America,15
2021-06-01,JPMorgan Chase & Co.,371595388890.40375,company,yfinance + FX,Medium,Financials,North America,15
2021-07-01,JPMorgan Chase & Co.,362612578851.8677,company,yfinance + FX,Medium,Financials,North America,16
2021-08-01,JPMorgan Chase & Co.,384333327608.1638,company,yfinance + FX,Medium,Financials,North America,11
2021-09-01,JPMorgan Chase & Co.,393319964917.37366,company,yfinance + FX,Medium,Financials,North America,15
2021-10-01,JPMorgan Chase & Co.,408217513131.3324,company,yfinance + FX,Medium,Financials,North America,14
2021-11-01,JPMorgan Chase & Co.,383941876009.7904,company,yfinance + FX,Medium,Financials,North America,14
2021-12-01,JPMorgan Chase & Co.,382781554540.47394,company,yfinance + FX,Medium,Financials,North America,14
2022-01-01,JPMorgan Chase & Co.,359212686736.6848,company,yfinance + FX,Medium,Financials,North America,15
2022-02-01,JPMorgan Chase & Co.,344829700661.1051,company,yfinance + FX,Medium,Financials,North America,15
2022-03-01,JPMorgan Chase & Co.,331503452825.96204,company,yfinance + FX,Medium,Financials,North America,16
2022-04-01,JPMorgan Chase & Co.,290260022706.8224,company,yfinance + FX,Medium,Financials,North America,15
2022-05-01,JPMorgan Chase & Co.,323940786551.3525,company,yfinance + FX,Medium,Financials,North America,11
2022-06-01,JPMorgan Chase & Co.,275875164149.354,company,yfinance + FX,Medium,Financials,North America,15
2022-07-01,JPMorgan Chase & Co.,282612189371.3598,company,yfinance + FX,Medium,Financials,North America,16
2022-08-01,JPMorgan Chase & Co.,281083544541.5049,company,yfinance + FX,Medium,Financials,North America,16
2022-09-01,JPMorgan Chase & Co.,258271612108.7084,company,yfinance + FX,Medium,Financials,North America,16
2022-10-01,JPMorgan Chase & Co.,311112248517.5896,company,yfinance + FX,Medium,Financials,North America,13
2022-11-01,JPMorgan Chase & Co.,344567244545.8164,company,yfinance + FX,Medium,Financials,North America,14
2022-12-01,JPMorgan Chase & Co.,334393268528.60925,company,yfinance + FX,Medium,Financials,North America,14
2023-01-01,JPMorgan Chase & Co.,349005808537.71783,company,yfinance + FX,Medium,Financials,North America,11
2023-02-01,JPMorgan Chase & Co.,360099625850.2407,company,yfinance + FX,Medium,Financials,North America,16
2023-03-01,JPMorgan Chase & Co.,327342715762.2165,company,yfinance + FX,Medium,Financials,North America,16
2023-04-01,JPMorgan Chase & Co.,347263124624.2695,company,yfinance + FX,Medium,Financials,North America,15
2023-05-01,JPMorgan Chase & Co.,343583162718.009,company,yfinance + FX,Medium,Financials,North America,15
2023-06-01,JPMorgan Chase & Co.,368217020028.5797,company,yfinance + FX,Medium,Financials,North America,15
2023-07-01,JPMorgan Chase & Co.,399914516902.04047,company,yfinance + FX,Medium,Financials,North America,16
2023-08-01,JPMorgan Chase & Co.,373014524394.8517,company,yfinance + FX,Medium,Financials,North America,16
2023-09-01,JPMorgan Chase & Co.,369675169001.8311,company,yfinance + FX,Medium,Financials,North America,16
2023-10-01,JPMorgan Chase & Co.,354482344797.72,company,yfinance + FX,Medium,Financials,North America,11
2023-11-01,JPMorgan Chase & Co.,400804336756.96375,company,yfinance + FX,Medium,Financials,North America,14
2023-12-01,JPMorgan Chase & Co.,436806936990.1218,company,yfinance + FX,Medium,Financials,North America,13
2024-01-01,JPMorgan Chase & Co.,447746264258.4591,company,yfinance + FX,Medium,Financials,North America,14
2024-02-01,JPMorgan Chase & Co.,480737460926.5442,company,yfinance + FX,Medium,Financials,North America,14
2024-03-01,JPMorgan Chase & Co.,517530413130.5561,company,yfinance + FX,Medium,Financials,North America,14
2024-04-01,JPMorgan Chase & Co.,495413356669.0101,company,yfinance + FX,Medium,Financials,North America,13
2024-05-01,JPMorgan Chase & Co.,526604583823.88495,company,yfinance + FX,Medium,Financials,North America,13
2024-06-01,JPMorgan Chase & Co.,525642951202.01874,company,yfinance + FX,Medium,Financials,North America,14
2024-07-01,JPMorgan Chase & Co.,553034933181.301,company,yfinance + FX,Medium,Financials,North America,14
2024-08-01,JPMorgan Chase & Co.,587458269843.4354,company,yfinance + FX,Medium,Financials,North America,14
2024-09-01,JPMorgan Chase & Co.,551029566808.5994,company,yfinance + FX,Medium,Financials,North America,12
2024-10-01,JPMorgan Chase & Co.,579932168407.4669,company,yfinance + FX,Medium,Financials,North America,14
2024-11-01,JPMorgan Chase & Co.,656579477820.0111,company,yfinance + FX,Medium,Financials,North America,13
2024-12-01,JPMorgan Chase & Co.,630260572000.063,company,yfinance + FX,Medium,Financials,North America,11
2025-01-01,JPMorgan Chase & Co.,702801878434.8412,company,yfinance + FX,Medium,Financials,North America,14
2025-02-01,JPMorgan Chase & Co.,699428118759.2048,company,yfinance + FX,Medium,Financials,North America,14
2025-03-01,JPMorgan Chase & Co.,648289115699.2874,company,yfinance + FX,Medium,Financials,North America,14
2025-04-01,JPMorgan Chase & Co.,646491944620.5482,company,yfinance + FX,Medium,Financials,North America,13
2025-05-01,JPMorgan Chase & Co.,702007781500.2098,company,yfinance + FX,Medium,Financials,North America,13
2025-06-01,JPMorgan Chase & Co.,770905649713.9207,company,yfinance + FX,Medium,Financials,North America,11
2025-07-01,JPMorgan Chase & Co.,787737739216.3926,company,yfinance + FX,Medium,Financials,North America,13
2025-08-01,JPMorgan Chase & Co.,805373555560.3523,company,yfinance + FX,Medium,Financials,North America,13
2025-09-01,JPMorgan Chase & Co.,842807225797.9088,company,yfinance + FX,Medium,Financials,North America,13
2025-10-01,JPMorgan Chase & Co.,831291174107.8301,company,yfinance + FX,Medium,Financials,North America,13
2025-11-01,JPMorgan Chase & Co.,840595145655.3765,company,yfinance + FX,Medium,Financials,North America,14
2025-12-01,JPMorgan Chase & Co.,865135358294.7845,company,yfinance + FX,Medium,Financials,North America,14
2026-01-01,JPMorgan Chase & Co.,821290639297.6609,company,yfinance + FX,Medium,Financials,North America,14
2026-02-01,JPMorgan Chase & Co.,809918789289.7415,company,yfinance + FX,Medium,Financials,North America,12
2016-01-01,Meta Platforms Inc.,243720738050.765,company,yfinance + FX,Medium,Technology,North America,7
2016-02-01,Meta Platforms Inc.,232230846158.04285,company,yfinance + FX,Medium,Technology,North America,7
2016-03-01,Meta Platforms Inc.,247825834665.06848,company,yfinance + FX,Medium,Technology,North America,7
2016-04-01,Meta Platforms Inc.,255384406715.5489,company,yfinance + FX,Medium,Technology,North America,7
2016-05-01,Meta Platforms Inc.,258055986798.49988,company,yfinance + FX,Medium,Technology,North America,4
2016-06-01,Meta Platforms Inc.,248216790685.10245,company,yfinance + FX,Medium,Technology,North America,7
2016-07-01,Meta Platforms Inc.,269198341833.94052,company,yfinance + FX,Medium,Technology,North America,7
2016-08-01,Meta Platforms Inc.,273933350044.99423,company,yfinance + FX,Medium,Technology,North America,7
2016-09-01,Meta Platforms Inc.,278603196138.2353,company,yfinance + FX,Medium,Technology,North America,7
2016-10-01,Meta Platforms Inc.,284511022348.8652,company,yfinance + FX,Medium,Technology,North America,7
2016-11-01,Meta Platforms Inc.,257208895953.7773,company,yfinance + FX,Medium,Technology,North America,7
2016-12-01,Meta Platforms Inc.,249889246106.3293,company,yfinance + FX,Medium,Technology,North America,7
2017-01-01,Meta Platforms Inc.,283055762862.4525,company,yfinance + FX,Medium,Technology,North America,5
2017-02-01,Meta Platforms Inc.,294393637625.0151,company,yfinance + FX,Medium,Technology,North America,8
2017-03-01,Meta Platforms Inc.,308533433392.99585,company,yfinance + FX,Medium,Technology,North America,8
2017-04-01,Meta Platforms Inc.,326343833784.6,company,yfinance + FX,Medium,Technology,North America,7
2017-05-01,Meta Platforms Inc.,328972011391.6404,company,yfinance + FX,Medium,Technology,North America,7
2017-06-01,Meta Platforms Inc.,327929450880.32184,company,yfinance + FX,Medium,Technology,North America,7
2017-07-01,Meta Platforms Inc.,367611929115.08105,company,yfinance + FX,Medium,Technology,North America,8
2017-08-01,Meta Platforms Inc.,373519772012.5528,company,yfinance + FX,Medium,Technology,North America,9
2017-09-01,Meta Platforms Inc.,371130583355.9126,company,yfinance + FX,Medium,Technology,North America,9
2017-10-01,Meta Platforms Inc.,391091316948.4923,company,yfinance + FX,Medium,Technology,North America,5
2017-11-01,Meta Platforms Inc.,384835953880.58105,company,yfinance + FX,Medium,Technology,North America,8
2017-12-01,Meta Platforms Inc.,383272129800.4452,company,yfinance + FX,Medium,Technology,North America,8
2018-01-01,Meta Platforms Inc.,405926119683.6682,company,yfinance + FX,Medium,Technology,North America,9
2018-02-01,Meta Platforms Inc.,387312047610.09406,company,yfinance + FX,Medium,Technology,North America,9
2018-03-01,Meta Platforms Inc.,347064753149.0294,company,yfinance + FX,Medium,Technology,North America,9
2018-04-01,Meta Platforms Inc.,373584917443.5235,company,yfinance + FX,Medium,Technology,North America,5
2018-05-01,Meta Platforms Inc.,416547194463.4497,company,yfinance + FX,Medium,Technology,North America,8
2018-06-01,Meta Platforms Inc.,422064098027.7293,company,yfinance + FX,Medium,Technology,North America,7
2018-07-01,Meta Platforms Inc.,374844774010.708,company,yfinance + FX,Medium,Technology,North America,6
2018-08-01,Meta Platforms Inc.,381686546078.4072,company,yfinance + FX,Medium,Technology,North America,9
2018-09-01,Meta Platforms Inc.,357208117017.4816,company,yfinance + FX,Medium,Technology,North America,9
2018-10-01,Meta Platforms Inc.,329688711253.3698,company,yfinance + FX,Medium,Technology,North America,8
2018-11-01,Meta Platforms Inc.,305405685111.6724,company,yfinance + FX,Medium,Technology,North America,10
2018-12-01,Meta Platforms Inc.,284728218283.6794,company,yfinance + FX,Medium,Technology,North America,10
2019-01-01,Meta Platforms Inc.,362051606388.0488,company,yfinance + FX,Medium,Technology,North America,10
2019-02-01,Meta Platforms Inc.,350670312462.73376,company,yfinance + FX,Medium,Technology,North America,10
2019-03-01,Meta Platforms Inc.,362051606388.0488,company,yfinance + FX,Medium,Technology,North America,10
2019-04-01,Meta Platforms Inc.,420065848704.2812,company,yfinance + FX,Medium,Technology,North America,9
2019-05-01,Meta Platforms Inc.,385465848790.4894,company,yfinance + FX,Medium,Technology,North America,8
2019-06-01,Meta Platforms Inc.,419197031591.34033,company,yfinance + FX,Medium,Technology,North America,8
2019-07-01,Meta Platforms Inc.,421868628361.13336,company,yfinance + FX,Medium,Technology,North America,9
2019-08-01,Meta Platforms Inc.,403276249182.0935,company,yfinance + FX,Medium,Technology,North America,9
2019-09-01,Meta Platforms Inc.,386790750667.5928,company,yfinance + FX,Medium,Technology,North America,5
2019-10-01,Meta Platforms Inc.,416264886471.34863,company,yfinance + FX,Medium,Technology,North America,8
2019-11-01,Meta Platforms Inc.,437963220916.1259,company,yfinance + FX,Medium,Technology,North America,9
2019-12-01,Meta Platforms Inc.,445804134332.3911,company,yfinance + FX,Medium,Technology,North America,6
2020-01-01,Meta Platforms Inc.,438549629915.914,company,yfinance + FX,Medium,Technology,North America,11
2020-02-01,Meta Platforms Inc.,418045939859.9826,company,yfinance + FX,Medium,Technology,North America,11
2020-03-01,Meta Platforms Inc.,362290561964.76514,company,yfinance + FX,Medium,Technology,North America,7
2020-04-01,Meta Platforms Inc.,444631282959.1313,company,yfinance + FX,Medium,Technology,North America,10
2020-05-01,Meta Platforms Inc.,488896702214.2588,company,yfinance + FX,Medium,Technology,North America,9
2020-06-01,Meta Platforms Inc.,493197335242.5261,company,yfinance + FX,Medium,Technology,North America,9
2020-07-01,Meta Platforms Inc.,550972655355.7261,company,yfinance + FX,Medium,Technology,North America,11
